,doc_id,segment_id,sender,source_language,target_language,lp,source,mt,reference,nr_words,severity,minor,major,critical,mqm,typology_error,error,start_index,end_index,model,google_mqm
4515,en_de_#CLIENT-02#_default_2021-01-31-6,6,agent,en,de,en_de,Which titles a re you missing?,Welche Titel haben Sie?,Welche Titel fehlen?,4,critical/neutral,0,0,1,-150.0,Mistranslation/Source Issue,haben Sie/haben Sie,13/13,22/22,baseline,-10
4516,en_de_#CLIENT-02#_default_2021-01-31-6,7,agent,en,de,en_de,Please follow the steps indicated below to perform a sync repair on your #PRS_ORG# (you will need a Wi-Fi connection before you start):,"Folgen Sie bitte den unten angegebenen Schritten, um eine Synchronisierung auf Ihrem #PRS_ORG# durchzuführen (Sie benötigen eine Wi-Fi-Verbindung, bevor Sie beginnen):","Befolge die folgenden Schritte, um eine Synchronisierung auf deinem #PRS_ORG# durchzuführen. (Benötigst eine WLAN-Verbindung, bevor du beginnst):",22,,0,0,0,100.0,,,,,baseline,0
4517,en_de_#CLIENT-02#_default_2021-01-31-6,8,agent,en,de,en_de,1,1,1.,1,,0,0,0,100.0,,,,,baseline,0
4518,en_de_#CLIENT-02#_default_2021-01-31-6,9,agent,en,de,en_de,Go to your Home screen.,Gehen Sie zu Ihrem Startbildschirm.,Gehe zu deinem Startbildschirm.,5,,0,0,0,100.0,,,,,baseline,0
4519,en_de_#CLIENT-02#_default_2021-01-31-6,10,agent,en,de,en_de,2,2,2.,1,,0,0,0,100.0,,,,,baseline,0
4520,en_de_#CLIENT-02#_default_2021-01-31-6,11,agent,en,de,en_de,Tap on the More icon at the bottom-right of the screen (3 horizontal lines).,Tippen Sie auf die Mehr-Ikon am unteren rechten Teil des Bildschirms (3 horizontale Linien).,Tippe unten rechts auf dem Bildschirm auf das Symbol Mehr (3 horizontale Linien).,14,minor,1,0,0,92.85714286,Grammar,die,15,18,baseline,-1
4521,en_de_#CLIENT-02#_default_2021-01-31-6,12,agent,en,de,en_de,3,3,3.,1,,0,0,0,100.0,,,,,baseline,0
4522,en_de_#CLIENT-02#_default_2021-01-31-6,13,agent,en,de,en_de,Tap Settings.,Tap Einstellungen.,Tippe auf Einstellungen.,2,critical,0,0,1,-400.0,Untranslated,Tap,0,3,baseline,-10
4523,en_de_#CLIENT-02#_default_2021-01-31-6,14,agent,en,de,en_de,4,4,4.,1,,0,0,0,100.0,,,,,baseline,0
4524,en_de_#CLIENT-02#_default_2021-01-31-6,15,agent,en,de,en_de,Tap Device information.,Tippen Sie auf Device Information.,Tippe auf Geräteinformationen.,5,critical,0,0,1,-100.0,Untranslated,Device Information,15,33,baseline,-10
4525,en_de_#CLIENT-02#_default_2021-01-31-6,16,agent,en,de,en_de,5,5,5.,1,,0,0,0,100.0,,,,,baseline,0
4526,en_de_#CLIENT-02#_default_2021-01-31-6,17,agent,en,de,en_de,"Beside Repair/restore your #PRS_ORG# account, tap Repair/Restore.","Neben Repair/Restore Ihr #PRS_ORG# Konto, klicken Sie auf Repair/Restore.",Tippe neben Reparieren/Wiederherstellen deines #PRS_ORG#-Kontos auf Reparieren/Wiederherstellen.,11,critical/critical,0,0,2,-81.81818182,Untranslated/Untranslated,Repair/Restore/Repair/Restore,6/58,20/72,baseline,-20
4527,en_de_#CLIENT-02#_default_2021-01-31-6,18,agent,en,de,en_de,6,6,6.,1,,0,0,0,100.0,,,,,baseline,0
4528,en_de_#CLIENT-02#_default_2021-01-31-6,19,agent,en,de,en_de,Tap Repair now/Restore,Tap Repair now/Restore,Tippe auf Jetzt reparieren/Wiederherstellen.,4,critical,0,0,1,-150.0,Untranslated,Tap Repair now/Restore,0,22,baseline,-10
4529,en_de_#CLIENT-02#_default_2021-01-31-6,20,agent,en,de,en_de,7,7,7.,1,,0,0,0,100.0,,,,,baseline,0
4530,en_de_#CLIENT-02#_default_2021-01-31-6,21,agent,en,de,en_de,"When the syncing has completed, please tap again on Sync Now, to install any available upgrades.","Sobald die Synchronisierung abgeschlossen ist, klicken Sie bitte erneut auf Sync Now, um verfügbare Upgrades zu installieren.","Wenn die Synchronisierung abgeschlossen ist, tippe bitte erneut auf Synchronisieren, um alle verfügbaren Upgrades zu installieren.",17,critical,0,0,1,41.17647059,Untranslated,Sync Now,76,84,baseline,-10
4531,en_de_#CLIENT-02#_default_2021-01-31-6,22,agent,en,de,en_de,Please let me know if you can download and open your book now,"Bitte informieren Sie mich, ob Sie Ihr Buch jetzt herunterladen und öffnen können","Bitte lass mich wissen, ob du dein Buch jetzt herunterladen und öffnen kannst.",13,,0,0,0,100.0,,,,,baseline,0
4532,en_de_#CLIENT-02#_default_2021-01-31-6,23,agent,en,de,en_de,"Hi, are you still there?","Hi, sind Sie noch da?","Hi, bist du noch da?",5,,0,0,0,100.0,,,,,baseline,0
4533,en_de_#CLIENT-02#_default_2021-01-31-6,24,agent,en,de,en_de,We haven't heard from you.,Wir haben nicht von Ihnen gehört.,Wir haben nichst von dir gehört.,6,minor,1,0,0,83.33333333,Grammar,nicht,10,15,baseline,-1
4534,en_de_#CLIENT-02#_default_2021-01-31-6,25,agent,en,de,en_de,We may have gotten disconnected.,Wir haben möglicherweise deaktiviert.,Unsere Verbindung wurde möglicherweise unterbrochen.,4,minor,1,0,0,75.0,Mistranslation,deaktiviert,25,36,baseline,-1
4535,en_de_#CLIENT-02#_default_2021-01-31-6,26,agent,en,de,en_de,I will be ending this chat session.,Ich werde diese chat-session beenden.,Ich werde diese Chatsitzung beenden.,5,,0,0,0,100.0,,,,,baseline,0
4536,en_de_#CLIENT-02#_default_2021-01-31-6,27,agent,en,de,en_de,If you’re looking to get in touch with Customer Care again you can reach us at #URL# and a member of our team will be happy to assist you.,Wenn Sie auf der Suche nach dem Kontakt mit der Kundenbetreuung wieder kommen können Sie uns auf #URL# erreichen und ein Mitglied unseres Teams wird Ihnen gerne helfen.,"Wenn du dich erneut mit dem Kundendienst in Verbindung setzen möchtest, erreichst du uns unter #URL# und ein Mitglied unseres Teams hilft dir gerne weiter.",28,major,0,1,0,82.14285714,Mistranslation,kommen,71,77,baseline,-5
4537,en_de_#CLIENT-02#_default_2021-01-31-6,0,client,de,en,de_en,"Bei mir klappt es nicht mehr, ein Buch v. #PRS_ORG# runterzuladen.",I can't open a book by #PRS_ORG# anymore.,I can no longer download a book from #PRS_ORG#.,9,critical/minor,1,0,1,-22.22222222,Mistranslation/Mistranslation,open/by,8/20,12/22,unbabel_ist,-11
4538,en_de_#CLIENT-02#_default_2021-01-31-6,1,client,de,en,de_en,#URL#,#URL#,#URL#,1,,0,0,0,100.0,,,,,unbabel_ist,0
4539,en_de_#CLIENT-02#_default_2021-01-31-6,2,agent,en,de,en_de,On which device are you downloading and reading your books?,Auf welchem Gerät laden Sie Ihre Bücher herunter und lesen Sie sie?,Auf welchem Gerät hast du deine Bücher herunterladen und gelesen?,12,,0,0,0,100.0,,,,,unbabel_ist,0
4540,en_de_#CLIENT-02#_default_2021-01-31-6,3,agent,en,de,en_de,"Hi, are you still there?","Hallo, sind Sie noch da?","Hi, bist du noch da?",5,,0,0,0,100.0,,,,,unbabel_ist,0
4541,en_de_#CLIENT-02#_default_2021-01-31-6,4,agent,en,de,en_de,We haven't heard from you.,Wir haben nichts von Ihnen gehört.,Wir haben nichts von dir gehört.,6,,0,0,0,100.0,,,,,unbabel_ist,0
4542,en_de_#CLIENT-02#_default_2021-01-31-6,5,client,de,en,de_en,Ich habe einen #PRS_ORG# #PRS_ORG#.,I have a #PRS_ORG# #PRS_ORG#.,I have a #PRS_ORG# #PRS_ORG#.,5,,0,0,0,100.0,,,,,unbabel_ist,0
4543,en_de_#CLIENT-02#_default_2021-01-31-6,6,agent,en,de,en_de,Which titles a re you missing?,Welche Titel fehlen Ihnen?,Welche Titel fehlen?,4,,0,0,0,100.0,,,,,unbabel_ist,0
4544,en_de_#CLIENT-02#_default_2021-01-31-6,7,agent,en,de,en_de,Please follow the steps indicated below to perform a sync repair on your #PRS_ORG# (you will need a Wi-Fi connection before you start):,"Führen Sie die unten angegebenen Schritte aus, um eine Synchronisierung Ihres #PRS_ORG# durchzuführen (sie benötigen eine WLAN-Verbindung, bevor Sie anfangen):","Befolge die folgenden Schritte, um eine Synchronisierung auf deinem #PRS_ORG# durchzuführen. (Benötigst eine WLAN-Verbindung, bevor du beginnst):",20,,0,0,0,100.0,,,,,unbabel_ist,0
4545,en_de_#CLIENT-02#_default_2021-01-31-6,8,agent,en,de,en_de,1,1,1.,1,,0,0,0,100.0,,,,,unbabel_ist,0
4546,en_de_#CLIENT-02#_default_2021-01-31-6,9,agent,en,de,en_de,Go to your Home screen.,Gehen Sie zu Ihrem Startbildschirm.,Gehe zu deinem Startbildschirm.,5,,0,0,0,100.0,,,,,unbabel_ist,0
4547,en_de_#CLIENT-02#_default_2021-01-31-6,10,agent,en,de,en_de,2,2,2.,1,,0,0,0,100.0,,,,,unbabel_ist,0
4548,en_de_#CLIENT-02#_default_2021-01-31-6,11,agent,en,de,en_de,Tap on the More icon at the bottom-right of the screen (3 horizontal lines).,Tippen Sie auf das Mehr-Symbol rechts unten auf dem Bildschirm (3 horizontale Linie).,Tippe unten rechts auf dem Bildschirm auf das Symbol Mehr (3 horizontale Linien).,13,,0,0,0,100.0,,,,,unbabel_ist,0
4549,en_de_#CLIENT-02#_default_2021-01-31-6,12,agent,en,de,en_de,3,3,3.,1,,0,0,0,100.0,,,,,unbabel_ist,0
4550,en_de_#CLIENT-02#_default_2021-01-31-6,13,agent,en,de,en_de,Tap Settings.,Tippen Sie aufSettings.,Tippe auf Einstellungen.,3,minor/critical,1,0,1,-266.6666667,Whitespace/Untranslated,aufSettings/aufSettings,11/11,22/22,unbabel_ist,-11
4551,en_de_#CLIENT-02#_default_2021-01-31-6,14,agent,en,de,en_de,4,4,4.,1,,0,0,0,100.0,,,,,unbabel_ist,0
4552,en_de_#CLIENT-02#_default_2021-01-31-6,15,agent,en,de,en_de,Tap Device information.,Tippen Sie auf Geräteinformationen.,Tippe auf Geräteinformationen.,4,,0,0,0,100.0,,,,,unbabel_ist,0
4553,en_de_#CLIENT-02#_default_2021-01-31-6,16,agent,en,de,en_de,5,5,5.,1,,0,0,0,100.0,,,,,unbabel_ist,0
4554,en_de_#CLIENT-02#_default_2021-01-31-6,17,agent,en,de,en_de,"Beside Repair/restore your #PRS_ORG# account, tap Repair/Restore.","Neben Reparieren/Restoreieren Sie Ihr #PRS_ORG#-Konto, tippen Sie auf Reparieren/Restoreieren.",Tippe neben Reparieren/Wiederherstellen deines #PRS_ORG#-Kontos auf Reparieren/Wiederherstellen.,12,,0,0,0,100.0,,,,,unbabel_ist,0
4555,en_de_#CLIENT-02#_default_2021-01-31-6,18,agent,en,de,en_de,6,6,6.,1,,0,0,0,100.0,,,,,unbabel_ist,0
4556,en_de_#CLIENT-02#_default_2021-01-31-6,19,agent,en,de,en_de,Tap Repair now/Restore,Tippen Sie jetzt auf Reparieren/ Wiederherstellen,Tippe auf Jetzt reparieren/Wiederherstellen.,6,,0,0,0,100.0,,,,,unbabel_ist,0
4557,en_de_#CLIENT-02#_default_2021-01-31-6,20,agent,en,de,en_de,7,7,7.,1,,0,0,0,100.0,,,,,unbabel_ist,0
4558,en_de_#CLIENT-02#_default_2021-01-31-6,21,agent,en,de,en_de,"When the syncing has completed, please tap again on Sync Now, to install any available upgrades.","Wenn das Synchronisieren beendet ist, tippen Sie bitte erneut auf Sync Now, um verfügbare Upgrades zu installieren.","Wenn die Synchronisierung abgeschlossen ist, tippe bitte erneut auf Synchronisieren, um alle verfügbaren Upgrades zu installieren.",17,critical,0,0,1,41.17647059,Untranslated,Sync Now,66,74,unbabel_ist,-10
4559,en_de_#CLIENT-02#_default_2021-01-31-6,22,agent,en,de,en_de,Please let me know if you can download and open your book now,"Bitte lassen Sie mich wissen, ob Sie Ihr Buch jetzt herunterladen und öffnen können.","Bitte lass mich wissen, ob du dein Buch jetzt herunterladen und öffnen kannst.",14,minor,1,0,0,92.85714286,Mistranslation,lassen Sie mich wissen,6,28,unbabel_ist,-1
4560,en_de_#CLIENT-02#_default_2021-01-31-6,23,agent,en,de,en_de,"Hi, are you still there?","Hallo, sind Sie noch da?","Hi, bist du noch da?",5,,0,0,0,100.0,,,,,unbabel_ist,0
4561,en_de_#CLIENT-02#_default_2021-01-31-6,24,agent,en,de,en_de,We haven't heard from you.,Wir haben nichts von Ihnen gehört.,Wir haben nichst von dir gehört.,6,,0,0,0,100.0,,,,,unbabel_ist,0
4562,en_de_#CLIENT-02#_default_2021-01-31-6,25,agent,en,de,en_de,We may have gotten disconnected.,Wir wurden möglicherweise getrennt.,Unsere Verbindung wurde möglicherweise unterbrochen.,4,minor,1,0,0,75.0,Mistranslation,getrennt,26,34,unbabel_ist,-1
4563,en_de_#CLIENT-02#_default_2021-01-31-6,26,agent,en,de,en_de,I will be ending this chat session.,Ich werde diese Chat Funktion beenden.,Ich werde diese Chatsitzung beenden.,6,major,0,1,0,16.66666667,Mistranslation,Funktion,21,29,unbabel_ist,-5
4564,en_de_#CLIENT-02#_default_2021-01-31-6,27,agent,en,de,en_de,If you’re looking to get in touch with Customer Care again you can reach us at #URL# and a member of our team will be happy to assist you.,"Wenn Sie sich erneut mit Kundenservice in Verbindung setzen möchten, können Sie uns unter #URL# kontaktieren und ein Mitglied unseres Teams wird Ihnen gerne weiterhelfen.","Wenn du dich erneut mit dem Kundendienst in Verbindung setzen möchtest, erreichst du uns unter #URL# und ein Mitglied unseres Teams hilft dir gerne weiter.",25,minor,1,0,0,96.0,Omission,,24,25,unbabel_ist,-1
4565,en_de_#CLIENT-02#_default_2021-02-07-1,0,client,de,en,de_en,"Ich kann ein Buch nur kurz öffnen, sobald ich nach etwas anderem schaue dann ich das Buch nicht mehr lesen und muss mich abmelden und anmelden und das Buch erneut laden und mir die Stelle suchen bis wohin ich gelesen habe.","I can only open a book briefly, as soon as I look for something else then I no longer read the book and have to log out and log in and reload the book and look for the place where I have read.","I can only open a book briefly. As soon as I look for something else, I can no longer read the book and must log out and log in again, and reload the book and look for the last page I have read.",43,major/neutral/minor,1,1,0,86.04651163,Mistranslation/Source Issue/Omission,then/then/,69/69/173,73/73/174,BJTU,-6
4566,en_de_#CLIENT-02#_default_2021-02-07-1,1,client,de,en,de_en,AM Samstag habe ich bereits schon mal mit Ihnen kommuniziert.,I have already communicated with you on Saturday.,On Saturday I have already communicated with you.,8,,0,0,0,100.0,,,,,BJTU,0
4567,en_de_#CLIENT-02#_default_2021-02-07-1,2,client,de,en,de_en,#EMAIL#,#EMAIL#,#EMAIL#,1,,0,0,0,100.0,,,,,BJTU,0
4568,en_de_#CLIENT-02#_default_2021-02-07-1,3,client,de,en,de_en,"#PRS_ORG#, Januar #NUMBER#","#PRS_ORG#, January #NUMBER#",#PRS_ORG# January #NUMBER#,3,,0,0,0,100.0,,,,,BJTU,0
4569,en_de_#CLIENT-02#_default_2021-02-07-1,4,agent,en,de,en_de,Thank you for the information.,Vielen Dank für die Informationen.,Vielen Dank für die Information.,5,,0,0,0,100.0,,,,,BJTU,0
4570,en_de_#CLIENT-02#_default_2021-02-07-1,5,agent,en,de,en_de,I will be more than happy to assist you.,Ich werde Ihnen gerne behilflich sein.,Ich helfe dir sehr gerne weiter.,6,,0,0,0,100.0,,,,,BJTU,0
4571,en_de_#CLIENT-02#_default_2021-02-07-1,6,agent,en,de,en_de,What is the title of thebook?,Wie lautet der Titel des Buches?,Wie lautet der Titel des Buches?,6,,0,0,0,100.0,,,,,BJTU,0
4572,en_de_#CLIENT-02#_default_2021-02-07-1,7,client,de,en,de_en,#PRS_ORG#,#PRS_ORG#,#PRS_ORG#,1,,0,0,0,100.0,,,,,BJTU,0
4573,en_de_#CLIENT-02#_default_2021-02-07-1,8,agent,en,de,en_de,What are you using to read your books?,Womit lesen Sie Ihre Bücher?,Mit welchem Gerät liest du deine Bücher?,5,,0,0,0,100.0,,,,,BJTU,0
4574,en_de_#CLIENT-02#_default_2021-02-07-1,9,client,de,en,de_en,#PRS_ORG# Handy,#PRS_ORG# Mobile phone,#PRS_ORG#!,3,,0,0,0,100.0,,,,,BJTU,0
4575,en_de_#CLIENT-02#_default_2021-02-07-1,10,client,de,en,de_en,#PRS_ORG#,#PRS_ORG#,#PRS_ORG#,1,,0,0,0,100.0,,,,,BJTU,0
4576,en_de_#CLIENT-02#_default_2021-02-07-1,11,agent,en,de,en_de,Can you please follow these steps?,Können Sie bitte diese Schritte befolgen?,"Ich möchte dich bitten, die folgenden Schritte auszuführen:",6,,0,0,0,100.0,,,,,BJTU,0
4577,en_de_#CLIENT-02#_default_2021-02-07-1,12,agent,en,de,en_de,"To sign out proceed with the steps indicated below on your android app, please:","Um sich abzumelden, fahren Sie bitte mit den unten in Ihrer Android-App angegebenen Schritten fort:","Um sich abzumelden, führe bitte die unten angegebenen Schritte in Ihrer Android-App aus:",15,,0,0,0,100.0,,,,,BJTU,0
4578,en_de_#CLIENT-02#_default_2021-02-07-1,13,agent,en,de,en_de,1,1,1,1,,0,0,0,100.0,,,,,BJTU,0
4579,en_de_#CLIENT-02#_default_2021-02-07-1,14,agent,en,de,en_de,Tap the More icon at the bottom of the screen.,Tippen Sie auf das Mehr-Symbol am unteren Bildschirmrand.,Tippe auf das Mehr-Symbol am unteren Rand des Bildschirms.,8,,0,0,0,100.0,,,,,BJTU,0
4580,en_de_#CLIENT-02#_default_2021-02-07-1,15,agent,en,de,en_de,2,2,2,1,,0,0,0,100.0,,,,,BJTU,0
4581,en_de_#CLIENT-02#_default_2021-02-07-1,16,agent,en,de,en_de,Tap Settings.,Tippen Sie auf Einstellungen.,Tippe auf Einstellungen.,4,,0,0,0,100.0,,,,,BJTU,0
4582,en_de_#CLIENT-02#_default_2021-02-07-1,17,agent,en,de,en_de,3,3,3,1,,0,0,0,100.0,,,,,BJTU,0
4583,en_de_#CLIENT-02#_default_2021-02-07-1,18,agent,en,de,en_de,Tap Sign out of #PRS_ORG#.,Tippen Sie auf Abmelden von #PRS_ORG#.,Tippe auf #PRS_ORG#.,6,,0,0,0,100.0,,,,,BJTU,0
4584,en_de_#CLIENT-02#_default_2021-02-07-1,19,agent,en,de,en_de,4,4,4,1,,0,0,0,100.0,,,,,BJTU,0
4585,en_de_#CLIENT-02#_default_2021-02-07-1,20,client,de,en,de_en,Das habe ich schon mehrfach gemacht es funktioniert nicht.,I've done this several times it doesn't work.,"I have done that several times, but it does not work.",10,neutral/minor,1,0,0,90.0,Source Issue/Punctuation,/,28/28,29/29,BJTU,-1
4586,en_de_#CLIENT-02#_default_2021-02-07-1,21,client,de,en,de_en,"I've done that several times, it doesn't work.","I've done that several times, it doesn't work.","I have done that several times, but it does not work.",10,,0,0,0,100.0,,,,,BJTU,0
4587,en_de_#CLIENT-02#_default_2021-02-07-1,22,agent,en,de,en_de,I issued you a refund of the book.,Ich habe Ihnen das Buch zurückerstattet.,Ich habe dir eine Rückerstattung des Buches ausgestellt.,6,,0,0,0,100.0,,,,,BJTU,0
4588,en_de_#CLIENT-02#_default_2021-02-07-1,23,client,de,en,de_en,"I am very dissatisfied with the solution, what do I do if the problem occurs again in the next book?","I am very dissatisfied with the solution, what do I do if the problem occurs again in the next book?","I am very dissatisfied with the solution, what do I do if the problem occurs again in the next book?",20,,0,0,0,100.0,,,,,BJTU,0
4589,en_de_#CLIENT-02#_default_2021-02-07-1,24,agent,en,de,en_de,It is a rear occasion that it happens.,"Es ist eine hintere Gelegenheit, dass es passiert.",Dies passiert wirklich nur selten.,8,neutral/major,0,1,0,37.5,Source Issue/Mistranslation,hintere/hintere,12/12,19/19,BJTU,-5
4590,en_de_#CLIENT-02#_default_2021-02-07-1,25,agent,en,de,en_de,"I am sorry, due to quality purposes I will have to close this chat if I don’t receive a response in 2 minutes.","Es tut mir leid, aus Qualitätsgründen muss ich diesen Chat schließen, wenn ich in 2 Minuten keine Antwort erhalte.","Es tut mir leid, aus Qualitätsgründen muss ich diesen Chat schließen, wenn ich innerhalb von 2 Minuten keine Antwort erhalte.",19,,0,0,0,100.0,,,,,BJTU,0
4591,en_de_#CLIENT-02#_default_2021-02-07-1,26,agent,en,de,en_de,I will close this chat now since no response has been received.,"Ich werde diesen Chat jetzt schließen, da keine Antwort eingegangen ist.","Ich werde diesen Chat jetzt schließen, da keine Antwort eingegangen ist.",11,,0,0,0,100.0,,,,,BJTU,0
4592,en_de_#CLIENT-02#_default_2021-02-07-1,0,client,de,en,de_en,"Ich kann ein Buch nur kurz öffnen, sobald ich nach etwas anderem schaue dann ich das Buch nicht mehr lesen und muss mich abmelden und anmelden und das Buch erneut laden und mir die Stelle suchen bis wohin ich gelesen habe.","I can only open a book briefly, as soon as I look for something else then I no longer read the book and have to log out and log in and load the book again and look for the place where I have read.","I can only open a book briefly. As soon as I look for something else, I can no longer read the book and must log out and log in again, and reload the book and look for the last page I have read.",44,major/neutral/minor,1,1,0,86.36363636,Mistranslation/Source Issue/Omission,then/then/,69/69/177,73/73/178,HuaweiTSC,-6
4593,en_de_#CLIENT-02#_default_2021-02-07-1,1,client,de,en,de_en,AM Samstag habe ich bereits schon mal mit Ihnen kommuniziert.,I have already communicated with you on Saturday.,On Saturday I have already communicated with you.,8,,0,0,0,100.0,,,,,HuaweiTSC,0
4594,en_de_#CLIENT-02#_default_2021-02-07-1,2,client,de,en,de_en,#EMAIL#,#EMAIL#,#EMAIL#,1,,0,0,0,100.0,,,,,HuaweiTSC,0
4595,en_de_#CLIENT-02#_default_2021-02-07-1,3,client,de,en,de_en,"#PRS_ORG#, Januar #NUMBER#","#PRS_ORG#, January #NUMBER#",#PRS_ORG# January #NUMBER#,3,,0,0,0,100.0,,,,,HuaweiTSC,0
4596,en_de_#CLIENT-02#_default_2021-02-07-1,4,agent,en,de,en_de,Thank you for the information.,Danke für die Informationen.,Vielen Dank für die Information.,4,,0,0,0,100.0,,,,,HuaweiTSC,0
4597,en_de_#CLIENT-02#_default_2021-02-07-1,5,agent,en,de,en_de,I will be more than happy to assist you.,Ich helfe Ihnen gerne weiter.,Ich helfe dir sehr gerne weiter.,5,,0,0,0,100.0,,,,,HuaweiTSC,0
4598,en_de_#CLIENT-02#_default_2021-02-07-1,6,agent,en,de,en_de,What is the title of thebook?,Wie lautet der Titel des Buches?,Wie lautet der Titel des Buches?,6,,0,0,0,100.0,,,,,HuaweiTSC,0
4599,en_de_#CLIENT-02#_default_2021-02-07-1,7,client,de,en,de_en,#PRS_ORG#,#PRS_ORG#,#PRS_ORG#,1,,0,0,0,100.0,,,,,HuaweiTSC,0
4600,en_de_#CLIENT-02#_default_2021-02-07-1,8,agent,en,de,en_de,What are you using to read your books?,"Was benutzen Sie, um Ihre Bücher zu lesen?",Mit welchem Gerät liest du deine Bücher?,8,,0,0,0,100.0,,,,,HuaweiTSC,0
4601,en_de_#CLIENT-02#_default_2021-02-07-1,9,client,de,en,de_en,#PRS_ORG# Handy,#PRS_ORG# Mobile phone,#PRS_ORG#!,3,,0,0,0,100.0,,,,,HuaweiTSC,0
4602,en_de_#CLIENT-02#_default_2021-02-07-1,10,client,de,en,de_en,#PRS_ORG#,#PRS_ORG#,#PRS_ORG#,1,,0,0,0,100.0,,,,,HuaweiTSC,0
4603,en_de_#CLIENT-02#_default_2021-02-07-1,11,agent,en,de,en_de,Can you please follow these steps?,Können Sie diese Schritte ausführen?,"Ich möchte dich bitten, die folgenden Schritte auszuführen:",5,,0,0,0,100.0,,,,,HuaweiTSC,0
4604,en_de_#CLIENT-02#_default_2021-02-07-1,12,agent,en,de,en_de,"To sign out proceed with the steps indicated below on your android app, please:","Um sich abzumelden, führen Sie bitte die folgenden Schritte in Ihrer Android-App aus:","Um sich abzumelden, führe bitte die unten angegebenen Schritte in Ihrer Android-App aus:",13,,0,0,0,100.0,,,,,HuaweiTSC,0
4605,en_de_#CLIENT-02#_default_2021-02-07-1,13,agent,en,de,en_de,1,1,1,1,,0,0,0,100.0,,,,,HuaweiTSC,0
4606,en_de_#CLIENT-02#_default_2021-02-07-1,14,agent,en,de,en_de,Tap the More icon at the bottom of the screen.,Tippen Sie auf das Mehr-Symbol am unteren Rand des Bildschirms.,Tippe auf das Mehr-Symbol am unteren Rand des Bildschirms.,10,,0,0,0,100.0,,,,,HuaweiTSC,0
4607,en_de_#CLIENT-02#_default_2021-02-07-1,15,agent,en,de,en_de,2,2,2,1,,0,0,0,100.0,,,,,HuaweiTSC,0
4608,en_de_#CLIENT-02#_default_2021-02-07-1,16,agent,en,de,en_de,Tap Settings.,Tippen Sie auf Einstellungen.,Tippe auf Einstellungen.,4,,0,0,0,100.0,,,,,HuaweiTSC,0
4609,en_de_#CLIENT-02#_default_2021-02-07-1,17,agent,en,de,en_de,3,3,3,1,,0,0,0,100.0,,,,,HuaweiTSC,0
4610,en_de_#CLIENT-02#_default_2021-02-07-1,18,agent,en,de,en_de,Tap Sign out of #PRS_ORG#.,Tippen Sie auf Von #PRS_ORG# abmelden.,Tippe auf #PRS_ORG#.,6,minor,1,0,0,83.33333333,Capitalization,Von,15,18,HuaweiTSC,-1
4611,en_de_#CLIENT-02#_default_2021-02-07-1,19,agent,en,de,en_de,4,4,4,1,,0,0,0,100.0,,,,,HuaweiTSC,0
4612,en_de_#CLIENT-02#_default_2021-02-07-1,20,client,de,en,de_en,Das habe ich schon mehrfach gemacht es funktioniert nicht.,I have already done this several times. It doesn't work.,"I have done that several times, but it does not work.",11,,0,0,0,100.0,,,,,HuaweiTSC,0
4613,en_de_#CLIENT-02#_default_2021-02-07-1,21,client,de,en,de_en,"I've done that several times, it doesn't work.","I've done that several times, it doesn't work.","I have done that several times, but it does not work.",10,,0,0,0,100.0,,,,,HuaweiTSC,0
4614,en_de_#CLIENT-02#_default_2021-02-07-1,22,agent,en,de,en_de,I issued you a refund of the book.,Ich gab Ihnen eine Rückerstattung des Buches.,Ich habe dir eine Rückerstattung des Buches ausgestellt.,7,,0,0,0,100.0,,,,,HuaweiTSC,0
4615,en_de_#CLIENT-02#_default_2021-02-07-1,23,client,de,en,de_en,"I am very dissatisfied with the solution, what do I do if the problem occurs again in the next book?","I am very dissatisfied with the solution, what do I do if the problem arises again in the next book?","I am very dissatisfied with the solution, what do I do if the problem occurs again in the next book?",20,,0,0,0,100.0,,,,,HuaweiTSC,0
4616,en_de_#CLIENT-02#_default_2021-02-07-1,24,agent,en,de,en_de,It is a rear occasion that it happens.,"Es ist eine hintere Gelegenheit, dass es passiert.",Dies passiert wirklich nur selten.,8,major,0,1,0,37.5,Mistranslation,hintere,12,19,HuaweiTSC,-5
4617,en_de_#CLIENT-02#_default_2021-02-07-1,25,agent,en,de,en_de,"I am sorry, due to quality purposes I will have to close this chat if I don’t receive a response in 2 minutes.","Es tut mir leid, aus Qualitätsgründen muss ich diesen Chat schließen, wenn ich keine Antwort innerhalb von 2 Minuten erhalte.","Es tut mir leid, aus Qualitätsgründen muss ich diesen Chat schließen, wenn ich innerhalb von 2 Minuten keine Antwort erhalte.",20,,0,0,0,100.0,,,,,HuaweiTSC,0
4618,en_de_#CLIENT-02#_default_2021-02-07-1,26,agent,en,de,en_de,I will close this chat now since no response has been received.,"Ich werde diesen Chat jetzt schließen, da keine Antwort eingegangen ist.","Ich werde diesen Chat jetzt schließen, da keine Antwort eingegangen ist.",11,,0,0,0,100.0,,,,,HuaweiTSC,0
